,kreis_key,bl_key,ew_eli_2019,ew_eli_2014,ew_vot_2019,ew_vot_2014,ew_invalid_2019,ew_invalid_2014,ew_valid_2019,ew_valid_2014,ew_vot_abs_christlich_demokratische_union_deutschlands_2019,ew_vot_abs_christlich_demokratische_union_deutschlands_2014,ew_vot_abs_sozialdemokratische_partei_deutschlands_2019,ew_vot_abs_sozialdemokratische_partei_deutschlands_2014,ew_vot_abs_buendnis_90_die_gruenen_2019,ew_vot_abs_buendnis_90_die_gruenen_2014,ew_vot_abs_die_linke_2019,ew_vot_abs_die_linke_2014,ew_vot_abs_alternative_fuer_deutschland_2019,ew_vot_abs_alternative_fuer_deutschland_2014,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2019,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2014,ew_vot_abs_freie_demokratische_partei_2019,ew_vot_abs_freie_demokratische_partei_2014,ew_vot_abs_freie_waehler_2019,ew_vot_abs_freie_waehler_2014,ew_vot_abs_piratenpartei_deutschland_2019,ew_vot_abs_piratenpartei_deutschland_2014,ew_vot_abs_partei_mensch_umwelt_tierschutz_2019,ew_vot_abs_partei_mensch_umwelt_tierschutz_2014,ew_vot_abs_nationaldemokratische_partei_deutschlands_2019,ew_vot_abs_nationaldemokratische_partei_deutschlands_2014,ew_vot_abs_familien_partei_deutschlands_2019,ew_vot_abs_familien_partei_deutschlands_2014,ew_vot_abs_oekologisch_demokratische_partei_2019,ew_vot_abs_oekologisch_demokratische_partei_2014,"ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2019","ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2014",ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2019,ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2014,ew_vot_abs_bayernpartei_2019,ew_vot_abs_bayernpartei_2014,ew_vot_abs_deutsche_kommunistische_partei_2019,ew_vot_abs_deutsche_kommunistische_partei_2014,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2019,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2014,"ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2019","ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2014",ew_vot_abs_aktion_partei_fuer_tierschutz_–_das_original_2019,"ew_vot_abs_allianz_fuer_menschenrechte,_tier__und_naturschutz_2019",ew_vot_abs_buendnis_c___christen_fuer_deutschland_2019,ew_vot_abs_buendnis_fuer_innovation_&_gerechtigkeit_2019,ew_vot_abs_buendnis_grundeinkommen___die_grundeinkommenspartei_2019,ew_vot_abs_demokratie_direkt!_2019,ew_vot_abs_demokratie_in_europa___diem25_2019,ew_vot_abs_der_dritte_weg_2019,ew_vot_abs_die_grauen_–_fuer_alle_generationen_2019,"ew_vot_abs_die_rechte_–_partei_fuer_volksabstimmung,_souveraenitaet_und_heimatschutz_2019",ew_vot_abs_die_violetten_2019,ew_vot_abs_europaeische_partei_liebe_2019,ew_vot_abs_feministische_partei_die_frauen_2019,ew_vot_abs_graue_panther_2019,ew_vot_abs_lkr___bernd_lucke_und_die_liberal_konservativen_reformer_2019,ew_vot_abs_menschliche_welt___fuer_das_wohl_und_gluecklichsein_aller_2019,ew_vot_abs_neue_liberale_–_die_sozialliberalen_2019,ew_vot_abs_oekologische_linke_2019,ew_vot_abs_partei_der_humanisten_2019,ew_vot_abs_partei_fuer_die_tiere_deutschland_2019,ew_vot_abs_partei_fuer_gesundheitsforschung_2019,ew_vot_abs_volt_deutschland_2019,ew_vot_abs_volt_deutschland_2014
161,07138,7.0,138233.0,138629.0,85529.0,75190.0,1172.0,1394.0,84357.0,73796.0,27819.0,29186.0,17879.0,23355.0,14067.0,5123.0,2604.0,2584.0,7703.0,5476.0,0.0,0.0,5113.0,2620.0,2054.0,1064.0,448.0,763.0,1302.0,1223.0,119.0,366.0,519.0,332.0,329.0,188.0,1527.0,313.0,157.0,300.0,93.0,57.0,13.0,20.0,9.0,25.0,4.0,17.0,225.0,156.0,250.0,80.0,80.0,48.0,148.0,25.0,116.0,37.0,81.0,66.0,95.0,156.0,72.0,63.0,24.0,39.0,106.0,221.0,108.0,402.0,784.0
162,07140,7.0,80638.0,81316.0,54996.0,50220.0,1040.0,1287.0,53956.0,48933.0,18684.0,20567.0,11858.0,14940.0,7526.0,2908.0,1553.0,1826.0,4763.0,2751.0,0.0,0.0,3751.0,2098.0,1475.0,823.0,306.0,496.0,804.0,796.0,70.0,294.0,294.0,309.0,342.0,211.0,909.0,185.0,72.0,204.0,36.0,29.0,9.0,7.0,9.0,10.0,3.0,10.0,133.0,106.0,100.0,31.0,46.0,27.0,83.0,9.0,71.0,23.0,27.0,52.0,70.0,113.0,47.0,58.0,14.0,19.0,70.0,122.0,75.0,196.0,469.0
163,07141,7.0,94896.0,96743.0,62471.0,56918.0,1132.0,1365.0,61339.0,55553.0,17516.0,19420.0,15515.0,20034.0,9513.0,3728.0,1792.0,2010.0,5778.0,4180.0,0.0,0.0,3608.0,1693.0,2249.0,1143.0,332.0,567.0,1008.0,967.0,113.0,331.0,445.0,361.0,226.0,149.0,1301.0,238.0,97.0,247.0,80.0,34.0,17.0,20.0,11.0,15.0,5.0,13.0,179.0,124.0,65.0,33.0,52.0,30.0,118.0,13.0,82.0,35.0,60.0,53.0,69.0,96.0,64.0,57.0,19.0,34.0,75.0,160.0,94.0,221.0,403.0
164,07143,7.0,154465.0,154995.0,100878.0,91273.0,1719.0,2303.0,99159.0,88970.0,36475.0,39004.0,18474.0,25802.0,14422.0,5704.0,2837.0,3006.0,9443.0,5578.0,0.0,0.0,6458.0,3066.0,2899.0,1448.0,525.0,928.0,1540.0,1390.0,166.0,647.0,636.0,531.0,434.0,201.0,1770.0,306.0,157.0,429.0,107.0,58.0,17.0,31.0,16.0,27.0,4.0,12.0,296.0,185.0,201.0,118.0,83.0,35.0,139.0,39.0,123.0,38.0,75.0,82.0,120.0,161.0,102.0,68.0,37.0,46.0,101.0,255.0,122.0,353.0,802.0
165,07211,7.0,80431.0,81791.0,48513.0,39723.0,495.0,550.0,48018.0,39173.0,11402.0,13603.0,10828.0,10947.0,12327.0,5814.0,2432.0,2161.0,3223.0,2298.0,0.0,0.0,2416.0,1284.0,517.0,536.0,319.0,888.0,590.0,491.0,48.0,204.0,143.0,119.0,325.0,126.0,1756.0,408.0,60.0,59.0,24.0,21.0,36.0,23.0,11.0,9.0,8.0,9.0,79.0,74.0,38.0,30.0,45.0,21.0,229.0,1.0,40.0,15.0,26.0,31.0,51.0,60.0,53.0,31.0,25.0,51.0,155.0,75.0,37.0,386.0,173.0
166,07231,7.0,86098.0,87851.0,56022.0,52323.0,1166.0,1698.0,54856.0,50625.0,20367.0,23621.0,11559.0,12957.0,7377.0,3165.0,1522.0,1556.0,4197.0,2642.0,0.0,0.0,3691.0,2334.0,1741.0,1175.0,236.0,557.0,785.0,807.0,76.0,294.0,374.0,331.0,449.0,393.0,837.0,204.0,124.0,207.0,42.0,19.0,10.0,12.0,7.0,22.0,3.0,15.0,165.0,97.0,40.0,75.0,42.0,17.0,78.0,15.0,66.0,25.0,33.0,66.0,78.0,100.0,43.0,38.0,15.0,21.0,48.0,144.0,82.0,171.0,314.0
167,07232,7.0,72189.0,73408.0,50043.0,46126.0,1222.0,1659.0,48821.0,44467.0,18773.0,21338.0,10433.0,11670.0,6823.0,3082.0,1252.0,1066.0,3355.0,1989.0,0.0,0.0,2872.0,1507.0,1767.0,1197.0,195.0,467.0,714.0,776.0,62.0,229.0,318.0,328.0,284.0,115.0,642.0,159.0,94.0,190.0,39.0,26.0,8.0,14.0,7.0,12.0,10.0,7.0,135.0,85.0,43.0,12.0,26.0,14.0,51.0,9.0,60.0,14.0,31.0,41.0,55.0,74.0,41.0,47.0,9.0,21.0,39.0,119.0,83.0,164.0,295.0
168,07233,7.0,47996.0,48766.0,30759.0,29543.0,673.0,990.0,30086.0,28553.0,12511.0,13870.0,5869.0,7342.0,3897.0,1566.0,862.0,992.0,2180.0,1544.0,0.0,0.0,1895.0,1032.0,658.0,615.0,128.0,286.0,431.0,469.0,36.0,141.0,185.0,162.0,185.0,68.0,453.0,75.0,46.0,125.0,19.0,14.0,6.0,8.0,3.0,11.0,2.0,3.0,92.0,52.0,18.0,8.0,25.0,13.0,32.0,6.0,30.0,11.0,23.0,27.0,23.0,44.0,22.0,27.0,3.0,12.0,20.0,77.0,47.0,108.0,230.0
169,07235,7.0,112648.0,112654.0,79057.0,69308.0,1456.0,2046.0,77601.0,67262.0,26435.0,30072.0,20642.0,18641.0,11493.0,5061.0,2158.0,2037.0,5364.0,3747.0,0.0,0.0,3493.0,1848.0,2566.0,2116.0,345.0,847.0,1019.0,1092.0,112.0,365.0,410.0,382.0,277.0,159.0,1168.0,268.0,122.0,211.0,66.0,28.0,27.0,19.0,9.0,16.0,6.0,6.0,186.0,154.0,56.0,31.0,62.0,36.0,98.0,13.0,77.0,34.0,39.0,66.0,76.0,130.0,73.0,69.0,20.0,41.0,80.0,186.0,110.0,252.0,347.0
170,07311,7.0,33348.0,34215.0,19034.0,16468.0,339.0,299.0,18695.0,16169.0,5987.0,6446.0,3656.0,4754.0,2862.0,1102.0,660.0,743.0,2532.0,1322.0,0.0,0.0,990.0,519.0,458.0,266.0,112.0,159.0,252.0,222.0,35.0,146.0,128.0,60.0,59.0,29.0,317.0,58.0,34.0,68.0,22.0,8.0,4.0,4.0,5.0,3.0,2.0,3.0,47.0,35.0,57.0,53.0,19.0,8.0,27.0,12.0,16.0,7.0,11.0,14.0,30.0,26.0,21.0,9.0,7.0,12.0,26.0,36.0,19.0,88.0,257.0
171,07312,7.0,71365.0,73674.0,38987.0,32162.0,556.0,498.0,38431.0,31664.0,8614.0,9262.0,8256.0,10406.0,7567.0,3257.0,1671.0,1988.0,4622.0,2088.0,0.0,0.0,2148.0,1301.0,896.0,585.0,408.0,745.0,637.0,548.0,77.0,388.0,228.0,187.0,206.0,123.0,1420.0,269.0,66.0,129.0,42.0,19.0,12.0,25.0,7.0,14.0,8.0,7.0,124.0,72.0,64.0,27.0,39.0,18.0,132.0,49.0,50.0,30.0,46.0,22.0,57.0,71.0,45.0,35.0,9.0,31.0,129.0,91.0,71.0,334.0,323.0
172,07313,7.0,36257.0,35005.0,24124.0,19137.0,268.0,321.0,23856.0,18816.0,6078.0,5756.0,4126.0,5728.0,6626.0,2815.0,993.0,762.0,1881.0,1369.0,0.0,0.0,1098.0,686.0,537.0,334.0,120.0,345.0,355.0,322.0,31.0,93.0,125.0,96.0,143.0,92.0,790.0,152.0,36.0,73.0,18.0,10.0,18.0,12.0,5.0,7.0,1.0,3.0,59.0,43.0,56.0,16.0,24.0,6.0,94.0,9.0,42.0,5.0,11.0,22.0,33.0,29.0,30.0,36.0,8.0,15.0,52.0,58.0,35.0,192.0,161.0
173,07314,7.0,102451.0,104309.0,55399.0,46979.0,1145.0,869.0,54254.0,46110.0,12921.0,13913.0,12702.0,16211.0,8989.0,3661.0,2151.0,2020.0,7684.0,4449.0,0.0,0.0,2730.0,1430.0,1176.0,607.0,446.0,731.0,868.0,742.0,158.0,648.0,314.0,224.0,208.0,103.0,1212.0,269.0,104.0,172.0,52.0,31.0,12.0,22.0,34.0,47.0,24.0,12.0,131.0,102.0,92.0,597.0,59.0,33.0,134.0,37.0,97.0,36.0,42.0,46.0,71.0,115.0,123.0,63.0,15.0,34.0,86.0,154.0,80.0,322.0,818.0
174,07315,7.0,150251.0,146148.0,102415.0,80511.0,898.0,906.0,101517.0,79605.0,23371.0,23900.0,18047.0,23013.0,29557.0,13846.0,4528.0,4101.0,5966.0,4777.0,0.0,0.0,5429.0,3424.0,1061.0,468.0,1072.0,1637.0,995.0,913.0,48.0,188.0,273.0,191.0,2019.0,1348.0,3993.0,828.0,80.0,147.0,82.0,39.0,44.0,50.0,35.0,17.0,8.0,16.0,134.0,94.0,94.0,485.0,105.0,50.0,645.0,13.0,74.0,26.0,56.0,44.0,100.0,124.0,100.0,59.0,74.0,128.0,365.0,126.0,89.0,1924.0,702.0
175,07316,7.0,40621.0,41441.0,26537.0,22844.0,318.0,359.0,26219.0,22485.0,7822.0,8376.0,4433.0,6178.0,5350.0,2511.0,665.0,774.0,2611.0,1400.0,0.0,0.0,1555.0,1031.0,1509.0,777.0,147.0,240.0,269.0,306.0,38.0,139.0,141.0,110.0,159.0,100.0,536.0,147.0,34.0,88.0,22.0,20.0,9.0,11.0,2.0,8.0,3.0,4.0,67.0,50.0,85.0,14.0,33.0,12.0,60.0,15.0,31.0,13.0,16.0,26.0,23.0,42.0,44.0,23.0,13.0,23.0,35.0,65.0,31.0,193.0,265.0
176,07317,7.0,30963.0,32144.0,15433.0,14448.0,375.0,393.0,15058.0,14055.0,4945.0,5408.0,3352.0,4386.0,1414.0,557.0,517.0,696.0,2245.0,886.0,0.0,0.0,779.0,502.0,293.0,228.0,94.0,162.0,279.0,329.0,119.0,218.0,84.0,75.0,46.0,25.0,403.0,69.0,29.0,51.0,22.0,5.0,1.0,4.0,3.0,2.0,4.0,3.0,51.0,39.0,19.0,5.0,7.0,3.0,15.0,3.0,17.0,2.0,8.0,17.0,14.0,32.0,18.0,11.0,2.0,5.0,21.0,80.0,31.0,29.0,449.0
177,07318,7.0,36237.0,36768.0,21948.0,18433.0,274.0,263.0,21674.0,18170.0,5842.0,5998.0,4532.0,5335.0,4784.0,2372.0,802.0,907.0,2278.0,1266.0,0.0,0.0,1039.0,673.0,312.0,224.0,109.0,232.0,326.0,281.0,22.0,91.0,113.0,101.0,130.0,112.0,516.0,114.0,18.0,74.0,19.0,11.0,5.0,5.0,3.0,5.0,0.0,8.0,55.0,43.0,69.0,12.0,30.0,11.0,57.0,6.0,37.0,18.0,14.0,24.0,37.0,49.0,30.0,16.0,9.0,25.0,34.0,53.0,33.0,162.0,361.0
178,07319,7.0,58080.0,59521.0,32205.0,29072.0,544.0,632.0,31661.0,28440.0,8878.0,9446.0,7316.0,9570.0,5302.0,2573.0,890.0,1066.0,3942.0,2212.0,0.0,0.0,1611.0,1165.0,767.0,406.0,188.0,345.0,507.0,460.0,63.0,388.0,183.0,130.0,140.0,100.0,681.0,132.0,64.0,107.0,41.0,26.0,8.0,18.0,6.0,6.0,1.0,6.0,84.0,80.0,42.0,41.0,37.0,10.0,69.0,6.0,44.0,19.0,22.0,34.0,49.0,51.0,40.0,36.0,6.0,19.0,55.0,78.0,53.0,198.0,284.0
179,07320,7.0,25997.0,26888.0,13706.0,11738.0,230.0,243.0,13476.0,11495.0,3599.0,3366.0,3533.0,4293.0,1864.0,843.0,541.0,660.0,1583.0,827.0,0.0,0.0,627.0,414.0,368.0,165.0,97.0,197.0,259.0,235.0,35.0,129.0,85.0,79.0,80.0,45.0,327.0,60.0,26.0,37.0,14.0,13.0,3.0,4.0,1.0,1.0,2.0,3.0,47.0,37.0,10.0,3.0,18.0,6.0,20.0,2.0,24.0,13.0,5.0,25.0,16.0,21.0,10.0,7.0,4.0,7.0,22.0,45.0,20.0,70.0,124.0
180,07331,7.0,98159.0,97080.0,66606.0,59159.0,1238.0,1640.0,65368.0,57519.0,17458.0,18984.0,15784.0,19608.0,9925.0,4552.0,1679.0,2047.0,8168.0,4480.0,0.0,0.0,4101.0,2422.0,2114.0,1186.0,416.0,662.0,1069.0,1064.0,190.0,640.0,484.0,347.0,399.0,247.0,1112.0,254.0,139.0,312.0,91.0,33.0,16.0,13.0,13.0,19.0,4.0,10.0,234.0,144.0,133.0,60.0,59.0,28.0,135.0,21.0,79.0,51.0,46.0,74.0,93.0,108.0,82.0,46.0,25.0,42.0,84.0,223.0,136.0,303.0,639.0
181,07332,7.0,104795.0,104828.0,73282.0,63248.0,1087.0,1388.0,72195.0,61860.0,21501.0,22322.0,14734.0,19265.0,11909.0,4876.0,1755.0,1819.0,8223.0,4452.0,0.0,0.0,4598.0,2656.0,3102.0,2135.0,368.0,719.0,1104.0,1163.0,143.0,550.0,460.0,405.0,310.0,176.0,1174.0,289.0,125.0,256.0,57.0,34.0,9.0,19.0,10.0,14.0,3.0,15.0,236.0,162.0,153.0,88.0,72.0,29.0,125.0,59.0,93.0,37.0,45.0,64.0,84.0,121.0,97.0,60.0,26.0,39.0,110.0,202.0,126.0,582.0,695.0
182,07333,7.0,58275.0,58725.0,38700.0,34773.0,755.0,964.0,37945.0,33809.0,9733.0,10237.0,9652.0,12154.0,4925.0,2349.0,1148.0,1313.0,4742.0,2381.0,0.0,0.0,2183.0,1271.0,1833.0,1328.0,258.0,455.0,730.0,723.0,150.0,497.0,314.0,268.0,181.0,101.0,608.0,150.0,108.0,195.0,62.0,17.0,2.0,9.0,3.0,8.0,4.0,7.0,135.0,86.0,68.0,54.0,48.0,26.0,54.0,12.0,69.0,25.0,29.0,39.0,73.0,95.0,37.0,47.0,5.0,33.0,47.0,134.0,67.0,126.0,346.0
183,07334,7.0,94398.0,94277.0,62054.0,54520.0,1065.0,1262.0,60989.0,53258.0,19420.0,20506.0,11665.0,15878.0,8534.0,3563.0,1532.0,1632.0,8686.0,4122.0,0.0,0.0,3632.0,1868.0,1932.0,1344.0,320.0,659.0,1040.0,1024.0,142.0,393.0,400.0,316.0,361.0,279.0,1160.0,245.0,139.0,289.0,63.0,41.0,13.0,21.0,18.0,34.0,2.0,15.0,187.0,131.0,79.0,129.0,56.0,26.0,109.0,24.0,75.0,34.0,33.0,65.0,86.0,82.0,69.0,72.0,15.0,27.0,90.0,167.0,116.0,258.0,1029.0
184,07335,7.0,81200.0,81706.0,54712.0,50296.0,1293.0,1538.0,53419.0,48758.0,16430.0,17197.0,12224.0,16575.0,6370.0,2767.0,1659.0,1956.0,6906.0,3060.0,0.0,0.0,2379.0,1259.0,2654.0,2064.0,319.0,517.0,1046.0,1062.0,160.0,585.0,400.0,392.0,176.0,103.0,904.0,199.0,99.0,293.0,56.0,34.0,6.0,7.0,6.0,5.0,4.0,21.0,175.0,153.0,113.0,13.0,46.0,15.0,35.0,36.0,69.0,24.0,33.0,57.0,86.0,107.0,41.0,55.0,14.0,15.0,62.0,174.0,107.0,191.0,662.0
185,07336,7.0,56613.0,58242.0,37705.0,35735.0,958.0,1235.0,36747.0,34500.0,9392.0,9543.0,10245.0,14340.0,4082.0,1927.0,1287.0,1726.0,4989.0,2121.0,0.0,0.0,1606.0,785.0,1789.0,1087.0,187.0,418.0,731.0,800.0,134.0,488.0,331.0,319.0,120.0,58.0,670.0,158.0,75.0,185.0,32.0,19.0,7.0,23.0,9.0,14.0,6.0,7.0,128.0,96.0,46.0,6.0,25.0,19.0,20.0,22.0,61.0,22.0,17.0,47.0,51.0,70.0,26.0,30.0,10.0,20.0,37.0,127.0,64.0,111.0,482.0
186,07337,7.0,87144.0,87691.0,62279.0,55485.0,1194.0,1574.0,61085.0,53911.0,20583.0,20420.0,11558.0,15943.0,10081.0,4550.0,1473.0,1550.0,6541.0,3790.0,0.0,0.0,3370.0,2160.0,2341.0,1514.0,277.0,628.0,934.0,1020.0,114.0,369.0,395.0,357.0,272.0,185.0,999.0,249.0,131.0,296.0,59.0,41.0,21.0,36.0,9.0,12.0,6.0,21.0,212.0,132.0,96.0,15.0,62.0,21.0,112.0,22.0,91.0,28.0,48.0,68.0,96.0,94.0,66.0,53.0,20.0,48.0,78.0,188.0,97.0,274.0,770.0
187,07338,7.0,117009.0,116626.0,80643.0,69431.0,1142.0,1318.0,79501.0,68113.0,24852.0,25735.0,16039.0,20869.0,13142.0,5344.0,1896.0,1894.0,9531.0,5708.0,0.0,0.0,4847.0,2551.0,2165.0,1343.0,432.0,873.0,1210.0,1102.0,164.0,515.0,528.0,410.0,350.0,183.0,1405.0,299.0,147.0,266.0,123.0,44.0,18.0,26.0,16.0,29.0,4.0,9.0,254.0,158.0,156.0,107.0,55.0,40.0,151.0,56.0,119.0,49.0,51.0,60.0,122.0,160.0,101.0,64.0,22.0,31.0,106.0,252.0,133.0,385.0,913.0
188,07339,7.0,158871.0,157364.0,112369.0,98591.0,1497.0,1933.0,110872.0,96658.0,32383.0,35459.0,23496.0,30374.0,22666.0,10073.0,3258.0,3097.0,9302.0,6066.0,0.0,0.0,6796.0,4034.0,2588.0,1442.0,753.0,1310.0,1601.0,1566.0,118.0,433.0,609.0,436.0,1202.0,564.0,2390.0,492.0,150.0,359.0,112.0,62.0,21.0,28.0,18.0,16.0,12.0,15.0,299.0,176.0,128.0,115.0,86.0,45.0,285.0,41.0,105.0,46.0,58.0,84.0,122.0,161.0,127.0,88.0,41.0,68.0,190.0,225.0,133.0,774.0,832.0
189,07340,7.0,78708.0,80182.0,55974.0,53610.0,1495.0,2172.0,54479.0,51438.0,19172.0,21024.0,11215.0,15308.0,5385.0,2384.0,1359.0,1761.0,6785.0,3042.0,0.0,0.0,3202.0,1816.0,2027.0,1548.0,311.0,616.0,1062.0,1237.0,202.0,658.0,495.0,475.0,217.0,104.0,1042.0,235.0,116.0,297.0,94.0,42.0,10.0,14.0,15.0,14.0,3.0,12.0,251.0,141.0,86.0,8.0,39.0,27.0,72.0,12.0,88.0,41.0,34.0,83.0,84.0,120.0,51.0,62.0,11.0,16.0,36.0,226.0,117.0,162.0,851.0
192,08111,8.0,380985.0,378862.0,255470.0,201380.0,2172.0,1725.0,253298.0,199655.0,60371.0,61736.0,34244.0,46512.0,71920.0,39059.0,12906.0,11529.0,18876.0,14887.0,0.0,0.0,20739.0,10698.0,5623.0,3109.0,2799.0,3538.0,2561.0,1857.0,188.0,545.0,588.0,475.0,2749.0,1362.0,8190.0,1618.0,223.0,288.0,191.0,105.0,122.0,170.0,286.0,238.0,44.0,42.0,417.0,271.0,527.0,1050.0,300.0,122.0,1795.0,29.0,195.0,79.0,104.0,104.0,351.0,231.0,316.0,180.0,140.0,326.0,534.0,518.0,174.0,2915.0,1887.0
193,08115,8.0,262708.0,258396.0,173851.0,138646.0,2542.0,2146.0,171309.0,136500.0,53646.0,53400.0,22184.0,30164.0,37295.0,16588.0,4509.0,4524.0,17562.0,12193.0,0.0,0.0,13519.0,6380.0,7806.0,4826.0,1243.0,1761.0,1666.0,1170.0,251.0,805.0,718.0,585.0,1774.0,649.0,3082.0,610.0,193.0,296.0,227.0,101.0,30.0,38.0,123.0,90.0,25.0,31.0,304.0,195.0,793.0,363.0,137.0,73.0,526.0,27.0,199.0,82.0,85.0,53.0,227.0,205.0,250.0,136.0,73.0,67.0,280.0,315.0,185.0,881.0,2289.0
194,08116,8.0,365828.0,363627.0,242055.0,195920.0,3565.0,3058.0,238490.0,192862.0,71185.0,72535.0,32659.0,45347.0,55218.0,26801.0,7093.0,6462.0,22958.0,14586.0,0.0,0.0,17211.0,8101.0,11074.0,5974.0,1692.0,2588.0,2693.0,1771.0,281.0,792.0,975.0,808.0,2422.0,1047.0,4514.0,1137.0,242.0,448.0,315.0,141.0,42.0,53.0,160.0,153.0,18.0,37.0,560.0,311.0,839.0,450.0,206.0,121.0,839.0,37.0,255.0,144.0,117.0,97.0,329.0,317.0,343.0,154.0,87.0,116.0,348.0,511.0,269.0,1288.0,4081.0
195,08117,8.0,178436.0,179093.0,111874.0,90071.0,2128.0,2101.0,109746.0,87970.0,33437.0,34748.0,15274.0,21022.0,22399.0,10306.0,2678.0,2901.0,13732.0,7571.0,0.0,0.0,7617.0,3385.0,5092.0,2840.0,823.0,841.0,1428.0,895.0,187.0,467.0,510.0,422.0,935.0,466.0,1842.0,370.0,161.0,209.0,189.0,71.0,23.0,25.0,49.0,57.0,7.0,20.0,315.0,160.0,275.0,322.0,110.0,57.0,227.0,30.0,132.0,80.0,66.0,53.0,153.0,152.0,151.0,74.0,32.0,51.0,105.0,292.0,134.0,392.0,1354.0
196,08118,8.0,365970.0,363677.0,244616.0,198535.0,3596.0,3283.0,241020.0,195252.0,71214.0,72069.0,33204.0,47931.0,54317.0,25652.0,7379.0,6682.0,23909.0,16232.0,0.0,0.0,17510.0,8574.0,11186.0,6385.0,1623.0,2191.0,2742.0,1885.0,314.0,937.0,1053.0,850.0,3046.0,1387.0,4676.0,953.0,267.0,398.0,290.0,163.0,42.0,45.0,133.0,133.0,28.0,44.0,521.0,321.0,887.0,1020.0,182.0,119.0,656.0,45.0,288.0,141.0,112.0,112.0,321.0,356.0,331.0,157.0,97.0,168.0,303.0,475.0,260.0,1215.0,2741.0
197,08119,8.0,297477.0,296116.0,193131.0,156642.0,2913.0,2749.0,190218.0,153893.0,57809.0,58877.0,25739.0,34777.0,37425.0,17377.0,5405.0,5033.0,21895.0,15467.0,0.0,0.0,15925.0,7859.0,7258.0,3842.0,1519.0,1838.0,2445.0,1533.0,322.0,942.0,952.0,710.0,2654.0,1234.0,3516.0,791.0,262.0,345.0,301.0,140.0,40.0,72.0,93.0,87.0,15.0,32.0,491.0,326.0,911.0,451.0,146.0,89.0,584.0,29.0,251.0,134.0,127.0,95.0,281.0,235.0,278.0,145.0,55.0,151.0,218.0,483.0,260.0,903.0,2937.0
198,08121,8.0,77185.0,78309.0,42835.0,33272.0,636.0,503.0,42199.0,32769.0,11262.0,11528.0,6926.0,9971.0,8676.0,3283.0,1643.0,1314.0,5495.0,2793.0,0.0,0.0,3320.0,1661.0,1024.0,375.0,256.0,309.0,378.0,262.0,82.0,273.0,136.0,114.0,415.0,209.0,911.0,137.0,53.0,78.0,54.0,18.0,14.0,12.0,56.0,49.0,5.0,5.0,70.0,60.0,85.0,318.0,30.0,25.0,111.0,5.0,59.0,27.0,25.0,17.0,58.0,53.0,53.0,29.0,13.0,22.0,45.0,84.0,52.0,252.0,378.0
199,08125,8.0,242435.0,239085.0,155172.0,123791.0,3401.0,3266.0,151771.0,120525.0,46334.0,48454.0,21795.0,30817.0,28157.0,11247.0,3863.0,3523.0,19561.0,10041.0,0.0,0.0,11632.0,5202.0,5561.0,2274.0,885.0,1135.0,1863.0,1250.0,487.0,1374.0,887.0,764.0,2321.0,1285.0,2558.0,491.0,248.0,340.0,222.0,101.0,32.0,29.0,60.0,56.0,11.0,29.0,462.0,252.0,655.0,462.0,119.0,81.0,237.0,46.0,207.0,151.0,103.0,76.0,227.0,215.0,205.0,117.0,50.0,61.0,213.0,420.0,232.0,703.0,2113.0
200,08126,8.0,82480.0,82285.0,51822.0,42348.0,857.0,988.0,50965.0,41360.0,17051.0,17613.0,6562.0,9745.0,9913.0,3958.0,1261.0,1484.0,6074.0,2930.0,0.0,0.0,4274.0,1893.0,1405.0,878.0,296.0,412.0,576.0,380.0,180.0,449.0,362.0,330.0,457.0,224.0,741.0,160.0,62.0,97.0,84.0,46.0,11.0,13.0,16.0,8.0,4.0,16.0,132.0,74.0,266.0,25.0,39.0,20.0,93.0,6.0,65.0,46.0,37.0,37.0,76.0,100.0,53.0,43.0,19.0,31.0,79.0,144.0,78.0,173.0,724.0
201,08127,8.0,143275.0,141514.0,86854.0,68197.0,1594.0,1883.0,85260.0,66314.0,26184.0,25490.0,11966.0,16034.0,18248.0,8112.0,2472.0,2353.0,9753.0,4771.0,0.0,0.0,6406.0,2955.0,1863.0,1312.0,492.0,723.0,931.0,657.0,190.0,521.0,525.0,475.0,1723.0,916.0,1448.0,306.0,108.0,180.0,119.0,84.0,17.0,40.0,48.0,60.0,9.0,49.0,176.0,156.0,412.0,79.0,74.0,44.0,145.0,25.0,108.0,72.0,81.0,63.0,151.0,115.0,102.0,78.0,17.0,46.0,98.0,217.0,133.0,366.0,1276.0
