,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_2020,population_1995,population_1996,population_1997,population_1998,population_1999,population_2000,population_2001,population_2002,population_2003,population_2004,population_2005,population_2006,population_2007,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019
273,03256,Nienburg/Weser,14455,14990,14846,15283,15462,15660,15965,16138,16687,16865,17371,18106,18570,19053,19430,19810,20134,20749,21191,1812979,1883455,1866340,1918454,1940020,1962913,1994943,2008207,2062984,2068263,2115105,2197563,2243382,2287037,2326565,2379853,2437559,2520700,2573178,6819.0,6646.0,6345.0,6856.0,6405.0,6651.0,6727.0,6897.0,123266,124251,124718,125194,125566,126093,126458,126641,126399,126497,126471,125993,125599,124677,123867,123101,121372,120808,120037,119740,120132,121068,121487,121428,121388,0.05680748435898931,0.05550359111408051,0.0528169014084507,0.05662933227607626,0.052721690386625726,0.05477319893270086,0.05541733944047188
274,01054,Nordfriesland,14560,15159,15065,15700,15988,16685,17319,18007,18756,18930,19325,20189,20723,21597,22613,23360,23930,24470,25129,2374104,2478301,2472182,2585430,2638921,2757729,2862578,2972812,3090083,3108074,3163721,3296452,3370242,3500365,3664755,3809526,3935054,4042215,4158424,9809.0,9190.0,8938.0,10547.0,8561.0,8964.0,8277.0,8444.0,158333,159886,161405,162583,163621,164147,164715,165537,166123,166574,166937,166889,166892,166596,166101,165774,163278,162633,162080,162063,163082,164443,165194,165485,165729,0.06051949654491609,0.056706342595163606,0.05480678431709202,0.06413772553407564,0.05182391612286161,0.05416805148502885,0.04994297920098474
275,16062,Nordhausen,12304,12837,13091,13380,13720,13775,14251,14585,14972,15056,15325,15726,16035,16412,16668,17078,17752,18415,18907,1203686,1243469,1253448,1265662,1281749,1271389,1300195,1315534,1337259,1332303,1345421,1370316,1384299,1405694,1420401,1455135,1512940,1563408,1593102,5669.0,5974.0,5694.0,5512.0,5838.0,5843.0,5395.0,5750.0,102166,101510,101058,100464,99714,99045,98124,97192,96117,95078,94106,93100,92211,91354,90649,90122,87135,86328,85651,85218,85205,85227,84898,84260,83619,0.06618720155047811,0.07010256049191485,0.06682706413942843,0.06467434029122227,0.06876487078611981,0.06934488488013292,0.06451882945263636
276,14730,Nordsachsen,12803,13484,13758,14074,14460,14464,14874,15351,15745,15884,16394,16805,17097,17561,17873,18471,19051,19734,20340,2931814,3055634,3081377,3118599,3175513,3145485,3196233,3255650,3292510,3274503,3334377,3378851,3408123,3476820,3524459,3644807,3768936,3905992,4021905,12549.0,12447.0,12212.0,13452.0,12031.0,12529.0,13008.0,13048.0,230765,231943,233088,233112,232372,231021,228858,226440,224262,222493,220554,218160,215544,212867,209906,207418,201066,199346,197988,197194,197324,197834,197929,197734,197707,0.06338262925025759,0.06312058176212258,0.061888062273215624,0.06799640102307995,0.060784422697027725,0.06336290167598896,0.06579433201656998
277,13074,Nordwestmecklenburg,12359,12996,13307,13391,13774,14024,14512,14867,15377,15472,15643,16177,16642,17084,17414,17886,18377,19061,19643,2067409,2166033,2207613,2211769,2265858,2299318,2366265,2407023,2471955,2468113,2476874,2532957,2594596,2657170,2705107,2787556,2876911,2990813,3081201,10716.0,10374.0,9966.0,10315.0,9671.0,9395.0,9392.0,9669.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,156578,155903,155533,155345,155847,156548,156909,156861,157026,0.06889856172002083,0.06678039203064147,0.06394733296117346,0.06589033395508087,0.06163445054139661,0.05989379131842842,0.05981175092022977
278,03155,Northeim,14803,15383,15385,15772,15792,16120,16530,16807,17282,17416,17798,18480,19061,19389,19916,20429,20938,21636,22303,2234084,2307139,2292865,2336444,2326185,2359403,2399649,2416882,2457027,2444808,2468580,2535893,2591623,2618295,2674384,2745721,2811000,2884723,2964251,7208.0,6986.0,7589.0,7791.0,6671.0,6692.0,6794.0,6387.0,154194,153899,153300,152550,151978,151515,150601,149667,148968,148185,147204,146158,144782,143201,141386,139841,137225,135967,135040,134283,134401,134253,133328,132906,132525,0.05337677725118484,0.05202445581346857,0.056465353680404166,0.05803222274362584,0.050034501380055205,0.05035137616059471,0.05126579890586682
279,09574,Nürnberger Land,18946,19774,19535,19948,20234,20717,21392,21967,22296,21802,22420,23468,23553,23520,23855,24159,24388,24863,25830,3156975,3304730,3270256,3341807,3390259,3461332,3561672,3644743,3686456,3592044,3681628,3850240,3870252,3875670,3946976,4029224,4103787,4209887,4392566,6748.0,6431.0,6083.0,6145.0,5614.0,5456.0,5288.0,4871.0,165644,166351,166657,166790,167148,167702,168314,168690,168972,169110,169048,168317,167704,167304,166767,166329,164062,164322,164782,165459,166781,168268,169323,170059,170579,0.04095107475331043,0.03886763488235756,0.03647297953603828,0.03651912425416597,0.033155566579850346,0.032082982964735766,0.031000298981703492
280,09780,Oberallgäu,15888,16959,16731,17229,17655,18080,18669,19240,19916,19728,20619,21614,22046,22082,22285,22725,23240,23738,24617,2326305,2495608,2473860,2556446,2627579,2699088,2790010,2876008,2976802,2942233,3068128,3213405,3286490,3311577,3359084,3450220,3560741,3659558,3814730,4772.0,4758.0,4827.0,5199.0,4914.0,4483.0,3906.0,4422.0,144328,144843,145166,145619,146336,147115,147890,148654,149304,149666,150190,150481,150628,150676,150320,150081,148674,149074,149968,150730,151827,153216,154164,154965,155685,0.03182012162594687,0.031566376965434885,0.031792764132861744,0.03393248746867168,0.03187514594847046,0.028929113025521893,0.025089122266114268
281,05374,Oberbergischer Kreis,16295,16773,16714,17285,17779,18120,18613,19116,19486,18790,19212,19936,20530,20626,21036,21212,21688,22302,23194,4621989,4777926,4770817,4934600,5074304,5161067,5274632,5381709,5444761,5204548,5275424,5440591,5580196,5585807,5689203,5770534,5927305,6089733,6325384,13177.0,13470.0,12768.0,12995.0,12553.0,11833.0,10745.0,11032.0,279179,281495,282997,284585,285824,287259,288877,289773,290117,290353,290238,289100,287707,285854,283716,281812,272902,271810,270811,270454,272035,273296,273054,272720,272264,0.048657550838038334,0.049805142464152866,0.04693513702280956,0.047549177448627127,0.045972591502047216,0.04338882370196539,0.03946537184497399
282,12065,Oberhavel,14135,14787,15067,15265,15524,15717,16070,16266,16691,17152,17283,17763,17999,18512,18760,19377,19965,20693,21315,2679124,2836791,2913293,2973176,3046381,3107095,3197176,3248842,3339831,3437430,3469648,3571012,3630136,3750261,3826217,3995677,4154436,4330375,4488356,15323.0,15206.0,13023.0,13525.0,12821.0,12678.0,12559.0,12028.0,168989,171896,175715,180887,186284,190463,192778,194466,195738,197508,198978,200597,201575,202115,202412,202971,201041,201681,202587,203955,206211,208082,209266,210571,212082,0.07563664006081337,0.07455566178813954,0.06315375998370601,0.06499841408675426,0.061266522034157486,0.06020772091123659,0.059217661093350686
283,12066,Oberspreewald-Lausitz,12511,13045,13425,13794,14098,14181,14443,14744,15271,15742,15988,16528,16632,17075,17433,17928,18376,19186,19809,1814532,1849665,1860664,1870312,1873777,1852740,1852722,1854167,1884903,1910456,1909792,1945336,1930219,1955539,1976378,2020055,2061903,2140000,2194862,9180.0,10727.0,9566.0,7153.0,7039.0,7185.0,6553.0,6595.0,157866,155916,154124,151777,149331,146737,143596,140586,137604,135135,133093,130818,128464,126310,124311,122575,117702,116055,114527,113369,112673,112206,111542,110799,109924,0.08015577112820557,0.09462022245940248,0.08490055292749815,0.06374881913623158,0.06310627386993241,0.06484715566024964,0.05961391506859284
284,06437,Odenwaldkreis,14730,15410,15473,15896,15945,16429,16845,16788,17418,17712,18260,18963,19395,19713,20238,20616,21076,21804,22564,1465844,1539146,1552071,1598723,1603686,1648376,1682702,1666698,1715824,1731863,1775721,1837493,1875793,1900778,1945686,1990313,2038829,2104872,2181914,2674.0,2463.0,2502.0,2722.0,2749.0,2708.0,2579.0,2558.0,97980,98686,99241,99362,99392,99476,99901,100268,100527,100481,100338,99932,99283,98525,97785,97238,96899,96717,96425,96142,96541,96737,96535,96698,96751,0.027731397459165155,0.025618356181481557,0.02591645000569706,0.02813814776145632,0.02847671828870358,0.028004715712837906,0.026656055234571218
285,12067,Oder-Spree,12866,13404,13720,14033,14417,14887,15279,15549,16015,16510,16696,17248,17449,17949,18198,18358,18973,20015,20685,2497091,2590523,2632337,2670465,2724473,2792152,2840689,2866259,2927313,2989437,2996814,3074707,3095552,3175921,3227193,3306374,3426885,3574568,3692388,12631.0,12708.0,12899.0,11914.0,12295.0,12841.0,12169.0,11688.0,189573,191678,193970,195867,196439,196489,195973,194831,193401,192477,191247,189948,188502,187462,185744,184428,178272,177406,176949,177337,180110,180623,178598,178503,178731,0.07138214965894128,0.07166017244004354,0.07161734495586031,0.06596059195119115,0.06884175634665561,0.07193716632213464,0.06808555874470573
286,06438,Offenbach,18741,20062,19589,19662,19664,19916,20685,20612,20910,20964,21287,21969,22259,22374,22713,22978,23524,24096,24880,6208359,6672215,6532674,6558749,6560831,6640710,6873641,6834923,6930193,6947108,7061112,7316082,7459866,7546405,7722100,7916156,8202231,8453934,8779895,16914.0,16219.0,17039.0,16811.0,15509.0,16016.0,14891.0,14060.0,327827,329515,330934,331410,332411,334002,335910,336845,337444,337358,337875,336869,336567,336850,336873,337671,333017,335142,337283,339985,344513,348670,350837,352892,354953,0.05014779873281488,0.047705045810844594,0.049458220734776334,0.04821464421946253,0.044205713764511725,0.045384990308649675,0.04195203308607055
287,03458,Oldenburg,14836,15717,15501,16041,16235,16663,17151,17430,18117,18377,18858,19781,20395,20759,21457,21380,22206,22802,23338,1764192,1892190,1884832,1964305,1997952,2058265,2123328,2159641,2242730,2277078,2347418,2473071,2556342,2607219,2709819,2730248,2865617,2957507,3034722,7833.0,6686.0,6341.0,6420.0,6409.0,6019.0,5554.0,5810.0,111918,113555,115086,116643,118301,120093,121606,123147,124040,124772,125516,125865,126062,126082,126205,127190,125023,125339,125596,126288,127703,129046,129704,130034,130517,0.06236663588012357,0.052942480679082735,0.04965427593713539,0.04974970165677355,0.0494125084808487,0.04628789393543227,0.04255384356060896
288,05966,Olpe,17750,18886,18903,20217,21335,21406,21760,21713,22707,22237,23054,23928,24770,23616,24841,25002,26156,26839,28007,2483698,2647957,2656581,2843159,2998583,3002674,3040329,3022758,3149871,3067646,3160191,3263935,3364639,3193717,3349923,3389367,3548643,3620525,3775055,6825.0,6861.0,6457.0,6646.0,5987.0,6026.0,5392.0,5259.0,137521,138322,138899,139759,140585,141088,141386,141900,142190,142076,142009,141577,141169,140752,140103,139375,136407,135834,135235,134853,135562,135674,134896,134792,134365,0.05046770436647317,0.050877622299837603,0.04763134211652233,0.048985067146247625,0.04438233898707152,0.04470591726511959,0.04012949800915417
289,08317,Ortenaukreis,16019,16584,16717,17350,17814,18145,18624,18883,19265,18824,19388,20238,20776,21097,21658,22035,22789,23289,23948,6456307,6726849,6815257,7091424,7296680,7444977,7649907,7762919,7919079,7726696,7950465,8301818,8539885,8695803,8969799,9207883,9610902,9889722,10242878,25112.0,28513.0,27228.0,26603.0,26165.0,27219.0,26138.0,23783.0,397102,400197,401725,402931,404640,406867,409834,412246,413655,414919,415971,416680,417516,417906,417535,417596,410218,411054,412189,414159,417873,421733,424646,427706,430216,0.060923508390568405,0.0688455399979235,0.06515855295747751,0.06308019528943667,0.06161602840954583,0.06363950938261329,0.0607555274559756
290,03459,Osnabrück,15031,15880,15821,16384,16510,16948,17440,17696,18065,18229,18541,19361,19921,20307,20812,21134,21697,22434,23030,5267006,5581967,5584189,5795357,5855971,6018795,6188621,6270146,6386954,6424132,6510450,6785586,6981045,7115089,7301077,7496062,7733865,7974538,8215838,16703.0,17008.0,23864.0,17555.0,16093.0,16064.0,14862.0,14552.0,339008,343689,346222,349005,351586,352455,354776,356733,357395,358898,359470,359320,359246,358895,357838,356849,350486,350431,350373,350809,354698,356443,355474,356742,357712,0.047672052355632426,0.04848222251994675,0.06727977039622439,0.0492505113019473,0.04527194675278642,0.04502974138172685,0.041547390079169834
291,08136,Ostalbkreis,15723,16584,16636,17105,17474,17979,18656,19214,19706,19324,19951,20878,21521,21921,22707,22727,23245,23868,24599,4900821,5182738,5214924,5371209,5488715,5643675,5839629,5990182,6119437,5973006,6135020,6400463,6595296,6723306,6983943,7054982,7255307,7446904,7704580,11332.0,11462.0,13908.0,12640.0,12448.0,11677.0,12335.0,11400.0,310158,311684,312127,312392,313053,313759,314666,315944,316716,316840,316964,316161,315205,314213,312778,311483,306565,306455,306709,307569,310428,312119,312005,313212,314014,0.036947073610490724,0.037266434523635344,0.04480265955390622,0.0404973743988671,0.03989679652569671,0.03728145792626081,0.039281688077601636
292,09777,Ostallgäu,15207,16082,16104,16576,17233,17600,18165,18903,19499,19084,19824,20820,21469,21927,22335,22515,22391,22915,23686,1990218,2118290,2134168,2207879,2303646,2360995,2439632,2535529,2610699,2551025,2647228,2779845,2873963,2947962,3022668,3080138,3089675,3179922,3311287,4271.0,4445.0,4535.0,4237.0,4811.0,4768.0,3979.0,4314.0,126744,127288,127943,128904,130039,131143,132008,132799,133625,134150,134559,134730,134513,134414,134209,133968,133520,133863,134445,135333,136802,137987,138772,139797,140749,0.031767637323812714,0.03284490848499627,0.033150100144734726,0.03070579112525093,0.03466837690600409,0.0341065974234068,0.028270183091886975
293,03356,Osterholz,15726,16423,16307,16725,16720,17079,17554,17740,18108,18290,18730,19350,19791,20236,20679,20995,21780,22497,23123,1724721,1816274,1814184,1868580,1873954,1915607,1965749,1985414,2025878,2039713,2082431,2147218,2193394,2243123,2299184,2362627,2464110,2539932,2620088,5642.0,5752.0,6207.0,6018.0,5374.0,5197.0,4773.0,4436.0,105076,105794,106455,107492,108812,109947,110926,111700,112157,112535,112724,112592,112542,112596,112240,111931,110967,110829,110849,111183,112532,113137,112900,113311,113723,0.05089806854369457,0.05173452776053893,0.05515764404791526,0.05319214757329609,0.047599645704162974,0.04586492044020439,0.04197040176569383
294,01055,Ostholstein,15328,15888,15963,16754,17109,17414,17493,17745,18188,18442,18756,19447,20103,20281,20855,21267,21883,22519,23179,3044481,3167563,3196365,3365274,3441600,3506325,3521325,3564522,3642167,3681778,3732750,3856474,3978902,4012696,4131326,4231417,4380763,4519602,4649342,14026.0,14109.0,13543.0,13910.0,13119.0,12542.0,12709.0,11715.0,196870,197826,198753,199699,200735,201851,202700,204082,204800,205486,206006,206023,206041,205550,205056,204505,198303,197921,197859,198095,198965,200194,200699,200583,200560,0.07088886530306936,0.07122340291274389,0.0680672480084437,0.0694826018761801,0.06536654392896826,0.06252773166220467,0.06336757080175509
295,12068,Ostprignitz-Ruppin,12212,12759,12973,13164,13536,13749,14132,14426,14951,15281,15589,16068,16185,16709,16985,17157,17732,18597,19058,1373407,1418195,1427948,1435518,1460213,1467786,1492565,1506094,1544129,1560718,1575620,1609543,1609443,1654799,1680075,1698532,1760115,1848359,1891017,8099.0,7859.0,7462.0,7476.0,7625.0,7683.0,7651.0,7145.0,116705,116888,116361,115803,115234,113489,112373,111460,110523,109488,108521,107442,106383,105301,104257,103366,100171,99439,99035,98915,98998,99262,99391,99223,98970,0.0817791689806634,0.07945205479452055,0.07537526010626477,0.07531583083153674,0.07671720779547445,0.07743164387289238,0.07730625442053148
296,05774,Paderborn,14565,15143,15004,15309,15697,15885,16150,16390,17101,16932,17634,18193,19041,19097,19605,19915,20249,20843,21601,4173411,4371825,4362430,4468050,4598954,4673986,4759681,4827316,5029980,4978147,5188238,5367441,5633873,5660696,5839907,6008350,6171317,6362943,6612600,17753.0,18703.0,18143.0,20502.0,18322.0,16267.0,15387.0,15806.0,275296,279728,282587,284615,286800,289137,291528,293977,295362,296666,298269,298892,299071,298884,298905,299143,295031,295875,296412,297880,301702,304765,305280,306126,307365,0.05989298678865903,0.06278702833355713,0.06013549794167755,0.06727150427378471,0.06001703354297694,0.053138250262963614,0.05006100239129374
297,09275,Passau,13931,14656,14589,15015,15575,15976,16793,17524,17732,17253,17698,18528,19308,19676,20080,20539,20889,21330,22094,2570372,2714545,2711293,2797101,2906570,2983981,3129572,3257458,3289007,3190196,3264588,3416528,3566544,3645707,3734375,3847228,3940158,4046328,4225938,6221.0,7029.0,44925.0,19469.0,6359.0,6604.0,6477.0,6146.0,181003,182612,183578,184276,185103,186077,186876,187608,188327,188736,189101,188809,188434,188321,187739,187428,184398,184718,185288,185978,187310,188620,189704,191274,192350,0.03357475929364017,0.03779479293249739,0.2398430409481608,0.10321811048669283,0.0335206426854468,0.03452638623127032,0.03367299194177281
298,03157,Peine,15288,15851,15864,16122,16229,16408,16683,16873,17358,17633,18056,18837,19481,19726,20221,20578,21114,21624,22202,2007250,2093858,2107256,2151638,2170479,2195539,2229041,2245183,2295394,2317945,2362537,2455431,2534644,2566272,2636256,2705197,2800736,2879757,2967681,6340.0,6660.0,6547.0,7056.0,6840.0,6707.0,7125.0,7137.0,126268,127342,128283,129334,130647,131624,132491,133309,133981,134326,134452,134409,133833,133168,132292,131714,130350,130106,130097,130374,131461,132650,133174,133667,134383,0.04873286855192664,0.05108380505315477,0.049801842371501814,0.053192612137203166,0.05136137684533017,0.05017693222710168,0.05302009926850867
299,09186,Pfaffenhofen an der Ilm,16785,18042,17882,18280,18724,19032,19545,20091,20700,20408,21323,22225,22759,22993,24072,24628,24641,25110,26045,1852463,2014251,2014888,2071149,2134435,2180929,2244684,2312136,2388300,2359326,2470705,2589268,2677819,2740068,2907651,3025803,3070418,3155419,3299810,5022.0,4622.0,4424.0,4697.0,4236.0,4146.0,4088.0,3997.0,104736,106060,107209,108231,109568,111023,112306,113512,114306,114916,115607,115865,116200,116546,116842,117123,116500,117661,119168,120791,122861,124607,125665,126698,127689,0.0421421858216971,0.0382644402314742,0.0360081718364656,0.03769451154429526,0.033708669876258306,0.03272348419075281,0.03201528714298021
300,01056,Pinneberg,18138,18836,18628,19189,19193,19605,19697,19963,20466,20797,21119,21765,22395,22525,22607,23177,23684,24150,24708,5194732,5429480,5400918,5586224,5606101,5744176,5785719,5876875,6029766,6132286,6240824,6455306,6675241,6757963,6842029,7087118,7319818,7526408,7746661,20390.0,20355.0,19779.0,18956.0,17571.0,17961.0,18552.0,17338.0,281738,283696,285635,287263,288544,290233,292501,294590,296087,297698,298560,299656,300765,301416,301726,302700,296590,298067,300025,302655,305779,309062,311658,313527,315247,0.06796100324972919,0.06725479506368638,0.06468397110331317,0.06133397182442358,0.056379107868240186,0.057286932225932695,0.05884909293347756
