,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019,fraud_pp_2013,fraud_pp_2014,fraud_pp_2015,fraud_pp_2016,fraud_pp_2017,fraud_pp_2018,fraud_pp_2019,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_density_2008,population_density_2009,population_density_2010,population_density_2011,population_density_2012,population_density_2013,population_density_2014,population_density_2015,population_density_2016,population_density_2017,population_density_2018,population_density_2019,border_vic,prop_abitur_2006,prop_abitur_2007,prop_abitur_2008,prop_abitur_2009,prop_abitur_2010,prop_abitur_2011,prop_abitur_2012,prop_abitur_2013,prop_abitur_2014,prop_abitur_2015,prop_abitur_2016,prop_abitur_2017,prop_abitur_2018,prop_abitur_2019,prop_no_haupt_2006,prop_no_haupt_2007,prop_no_haupt_2008,prop_no_haupt_2009,prop_no_haupt_2010,prop_no_haupt_2011,prop_no_haupt_2012,prop_no_haupt_2013,prop_no_haupt_2014,prop_no_haupt_2015,prop_no_haupt_2016,prop_no_haupt_2017,prop_no_haupt_2018,prop_no_haupt_2019,avg_hh
387,09577,Weißenburg-Gunzenhausen,15203.0,16202.0,15916.0,16136.0,16328.0,16520.0,16937.0,17360.0,18063.0,17986.0,18824.0,19711.0,20549.0,20881.0,20971.0,21385.0,21592.0,22088.0,22892.0,1446875.0,1543670.0,1518561.0,1540159.0,1556224.0,1570000.0,1602318.0,1634233.0,1690199.0,1673125.0,1744807.0,1820787.0,1894276.0,1926424.0,1938236.0,1987347.0,2022291.0,2078313.0,2158725.0,3656.0,3537.0,3468.0,3339.0,3382.0,3414.0,3466.0,0.0396275702099524,0.038268866648634,0.037318411707737,0.0356509855004377,0.0359439266242254,0.0362032215989226,0.03665242587031,0.0048775729197151,0.0054422504733567,0.0055418056601743,0.0047620064489952,0.005685984844459,0.005609696609792,0.005763292584916,93387.0,92804.0,92537.0,92375.0,92185.0,92259.0,92425.0,92930.0,93658.0,94091.0,94301.0,94564.0,95.8,95.4,95.1,94.9,94.9,95.1,95.3,96.1,96.8,97.0,97.2,97.6,173.23199027518228,15.1,18.7,16.4,18.8,20.8,34.9,23.1,26.8,24.9,24.3,23.7,24.1,27.4,24.0,6.4,4.9,6.0,6.4,4.4,2.9,4.0,2.6,3.8,4.2,4.5,4.5,4.6,6.7,2.383701232032854
388,06636,Werra-Meißner-Kreis,14109.0,14854.0,14817.0,15259.0,15338.0,15450.0,15818.0,16044.0,16601.0,16840.0,17368.0,17940.0,18330.0,18423.0,18775.0,19238.0,19989.0,20476.0,21156.0,1606669.0,1677780.0,1661381.0,1695897.0,1690227.0,1686418.0,1706651.0,1711352.0,1748467.0,1750908.0,1787503.0,1832762.0,1858215.0,1853953.0,1882756.0,1932650.0,2015671.0,2068726.0,2138046.0,5139.0,4929.0,4566.0,4568.0,4597.0,4718.0,4435.0,0.0510657325980026,0.049151883208185,0.045450473318004,0.0452994843316144,0.0454999851533657,0.0466855995012814,0.0439879789333782,0.0073632434043821,0.0082966863114647,0.0069977404166791,0.006445854819516,0.0060376312689913,0.0073224551994379,0.0072999216448627,106462.0,105182.0,104247.0,102159.0,101378.0,100635.0,100281.0,100461.0,100840.0,101033.0,101059.0,100823.0,103.2,102.1,101.2,99.4,98.5,97.9,97.8,98.3,98.5,98.7,98.6,98.2,296.7063530688111,19.6,26.484987893462467,20.6,20.7,21.1,21.8,21.9,28.2,32.3,26.7,26.0,23.0,23.8,20.0,7.9,7.40722891566265,8.4,5.6,7.6,6.6,6.7,4.8,4.4,2.9,4.8,4.1,5.3,3.8,2.2408376963350785
389,05170,Wesel,15132.0,15819.0,15791.0,16131.0,16521.0,16666.0,16932.0,17188.0,17875.0,17624.0,18236.0,18884.0,19281.0,19474.0,19840.0,20161.0,20654.0,21382.0,22230.0,7113722.0,7453643.0,7461888.0,7627000.0,7799079.0,7852815.0,7957715.0,8051596.0,8337387.0,8181598.0,8426278.0,8693572.0,8850585.0,8913006.0,9069549.0,9273274.0,9546182.0,9861316.0,10230883.0,32747.0,31423.0,30240.0,32029.0,28916.0,25582.0,23278.0,0.0715498349286948,0.0687383924801865,0.0657457050052831,0.0692983405093143,0.0626985348803424,0.0555842846527231,0.0506161215761057,0.0098103264063834,0.0102857117856931,0.008457367475878,0.0080724377420541,0.0064658677207491,0.0057557176938888,0.0050359540153905,473328.0,471290.0,469579.0,460378.0,459035.0,457681.0,457139.0,459954.0,462190.0,461191.0,460238.0,459893.0,452.9,451.2,449.5,441.0,439.5,438.3,438.5,443.7,442.8,441.8,440.9,441.1,39.438072872930455,23.7,24.4,28.3,28.1,30.7,34.3,37.1,45.7,38.6,39.9,41.3,39.5,41.2,41.0,5.6,5.8,5.4,5.3,4.7,4.6,4.2,4.3,5.4,5.3,4.8,4.9,5.3,5.6,2.228961668380085
390,03461,Wesermarsch,14298.0,14831.0,14773.0,15110.0,15365.0,15728.0,16139.0,16481.0,16996.0,17151.0,17673.0,18497.0,19050.0,19344.0,19726.0,20019.0,20724.0,21377.0,21936.0,1341683.0,1392734.0,1388637.0,1419130.0,1440710.0,1470202.0,1500303.0,1522703.0,1560281.0,1562204.0,1598724.0,1662458.0,1701695.0,1721229.0,1751667.0,1781730.0,1849847.0,1905846.0,1948398.0,4910.0,5256.0,4967.0,7725.0,4489.0,4474.0,4632.0,0.0551815596938603,0.059190522309061,0.0558077346576481,0.0865439553668455,0.0503522074659009,0.0503698366414104,0.0522775495462958,0.0064959147664055,0.0083898285997432,0.0068874856744792,0.0388635574326973,0.0090183058147882,0.0078132916024002,0.0076294523949257,92333.0,91623.0,90981.0,89876.0,89327.0,88979.0,88798.0,89002.0,89261.0,89152.0,88823.0,88604.0,111.9,111.0,110.4,108.9,108.4,108.1,108.0,108.6,108.2,107.9,107.5,107.4,36.14154289297128,19.8,24.9,21.0,24.9,23.0,38.2,22.5,25.7,24.9,25.8,28.1,26.8,21.8,26.9,6.3,4.8,5.4,4.3,2.8,3.6,3.2,4.1,4.3,5.5,4.0,4.1,6.0,5.0,2.230137528445632
391,07143,Westerwaldkreis,15985.0,16859.0,16602.0,16995.0,17576.0,18040.0,18751.0,19258.0,19459.0,20067.0,19893.0,21072.0,21454.0,22556.0,22193.0,23152.0,24477.0,25205.0,26109.0,3238902.0,3428521.0,3388885.0,3478557.0,3605803.0,3701644.0,3837596.0,3927625.0,3952204.0,4052759.0,3997562.0,4216926.0,4275147.0,4483699.0,4414653.0,4623780.0,4911575.0,5067067.0,5256191.0,9324.0,9241.0,8957.0,9443.0,9418.0,9114.0,8840.0,0.0469065993218565,0.0464563287384751,0.0448484605717089,0.047058530386465,0.0468480299254351,0.0452716597621673,0.0438163875271993,0.0072643853947619,0.0075860404789913,0.0076358046635989,0.0073256422395534,0.007725099859227,0.0065418889518075,0.0064435864010587,201319.0,200109.0,199005.0,200122.0,199272.0,198778.0,198918.0,199717.0,200665.0,201033.0,201318.0,201751.0,203.1,201.8,200.8,201.9,201.1,200.9,201.3,202.5,203.3,203.3,203.8,204.1,169.7141101209373,13.9,15.2,16.9,19.7,17.2,19.9,22.3,21.0,20.5,23.8,23.7,25.0,27.2,26.5,8.1,9.2,7.5,7.3,7.6,7.0,6.7,6.1,5.9,6.4,6.6,8.7,8.9,8.0,2.4178936262049784
392,06440,Wetteraukreis,16858.0,17623.0,17613.0,17773.0,18032.0,18232.0,18750.0,19094.0,19393.0,19682.0,20172.0,20983.0,21463.0,21668.0,22129.0,22767.0,23212.0,23736.0,24647.0,4903178.0,5151695.0,5175651.0,5235490.0,5314099.0,5376084.0,5526390.0,5624429.0,5703186.0,5774612.0,5908440.0,6145925.0,6300008.0,6385029.0,6558763.0,6822065.0,7031507.0,7230291.0,7539119.0,12829.0,12853.0,12510.0,12850.0,11789.0,11098.0,10624.0,0.0435362468354859,0.0433653070795474,0.0417487068246287,0.0424200209294111,0.0387015655930639,0.036281490489921,0.0345608327911515,0.0072588691231666,0.0081649453927102,0.0081394960787585,0.0072658728455746,0.0068053563045569,0.007407988597059,0.0073617436564736,298694.0,298254.0,298124.0,292900.0,293527.0,294674.0,296389.0,299650.0,302923.0,304613.0,305886.0,307400.0,271.2,270.9,270.7,266.3,267.0,268.4,270.2,274.3,276.1,277.4,278.4,280.1,185.0805182074654,27.4,26.484987893462467,33.9,34.0,37.1,38.3,37.6,46.3,49.4,47.5,41.8,40.2,40.2,40.7,7.5,7.40722891566265,7.8,6.5,6.4,5.4,4.7,4.3,4.5,5.0,5.5,4.3,4.8,5.5,2.290879591164898
393,15091,Wittenberg,12328.0,12757.0,13011.0,13472.0,13842.0,14013.0,14445.0,14817.0,15374.0,15736.0,16069.0,16638.0,17156.0,17397.0,17839.0,18271.0,18930.0,19696.0,20118.0,1948048.0,1979960.0,1985217.0,2023450.0,2046965.0,2040736.0,2070954.0,2091850.0,2136084.0,2152749.0,2165821.0,2212294.0,2254801.0,2262829.0,2302718.0,2349339.0,2422078.0,2504045.0,2541470.0,9927.0,10234.0,9928.0,9540.0,8619.0,8065.0,8060.0,0.0763210296073622,0.0792841648590021,0.0772102283332296,0.0745615406258792,0.0677956769342101,0.0638417452979545,0.0642758598690558,0.0106174415118129,0.0117136659436008,0.0107322839544577,0.0088551599087129,0.007983827832489,0.0071243113165727,0.0066030287805928,141999.0,139898.0,138084.0,132964.0,131427.0,130069.0,129080.0,128584.0,127948.0,127132.0,126328.0,125397.0,73.0,72.0,71.0,68.5,67.7,67.1,66.7,66.5,66.0,65.7,65.2,64.7,158.85993320258618,24.29115044247788,37.4,33.7,31.1,24.7,27.0,25.5,22.6,20.9,27.4,27.0,27.5,27.5,27.4,8.167692307692308,5.9,6.8,9.1,8.7,9.4,9.8,9.0,11.7,8.8,8.6,10.7,10.9,9.6,2.0864729380433933
394,03462,Wittmund,13097.0,13706.0,13596.0,14038.0,14352.0,14839.0,15408.0,15780.0,16232.0,16178.0,16470.0,17359.0,18011.0,18590.0,19053.0,19273.0,20020.0,20729.0,21235.0,747869.0,783160.0,778288.0,804977.0,824210.0,853970.0,886626.0,906093.0,929005.0,922790.0,937420.0,984474.0,1017044.0,1048114.0,1075942.0,1095807.0,1141671.0,1177522.0,1206320.0,2916.0,3228.0,3306.0,3453.0,2966.0,3206.0,3369.0,0.0517195509125414,0.0571630954489109,0.0581468974250738,0.060550265663633,0.0522127944231243,0.0564367067438872,0.0592049768030366,0.0063496567992763,0.0068354878696653,0.0072639651048262,0.0115383940940256,0.0072527549906699,0.0090305772175964,0.0086988612399831,57675.0,57414.0,57405.0,56713.0,56467.0,56381.0,56470.0,56856.0,57027.0,56806.0,56807.0,56904.0,87.6,87.4,87.2,86.2,85.8,85.9,86.1,87.1,86.6,86.4,86.6,86.7,29.75470237558657,21.9,22.1,21.1,23.5,23.9,37.7,28.2,27.1,28.8,34.1,28.1,31.7,29.9,26.7,8.6,9.3,10.5,5.0,4.8,6.2,4.4,4.7,3.6,5.6,5.2,5.8,4.8,5.5,2.304020598138245
395,03158,Wolfenbüttel,15211.0,15679.0,15580.0,15840.0,15915.0,16225.0,16585.0,16852.0,17392.0,17607.0,18128.0,19000.0,19684.0,20033.0,20473.0,20930.0,21292.0,21952.0,22655.0,1910042.0,1977476.0,1966666.0,2001485.0,2010621.0,2042727.0,2072955.0,2090252.0,2141119.0,2150480.0,2198581.0,2292328.0,2367457.0,2404135.0,2456068.0,2522277.0,2575131.0,2648962.0,2723137.0,5223.0,5154.0,4841.0,4693.0,4583.0,4521.0,4535.0,0.0435217358698097,0.0429614563883702,0.0401716068642745,0.0388034032560793,0.0379792990859444,0.0376126257289994,0.0378576019901328,0.0070911348315543,0.0065517471325686,0.0056427789026454,0.0052586755744441,0.005767748672009,0.0052912253845705,0.0053426384285964,124165.0,123202.0,122458.0,120649.0,120271.0,120009.0,119968.0,120508.0,120943.0,120671.0,120199.0,119791.0,171.2,169.9,168.9,166.7,166.2,165.9,166.1,167.4,166.9,166.3,165.6,165.2,223.598435827467,19.9,24.1,21.0,24.6,26.3,40.9,28.4,30.6,28.2,28.5,32.1,33.8,29.3,36.7,8.7,6.5,8.9,8.0,5.5,5.5,4.2,4.0,3.8,5.6,4.2,5.5,6.7,5.9,2.2148095446584937
396,09479,Wunsiedel im Fichtelgebirge,14748.0,15221.0,15385.0,15809.0,16246.0,16534.0,17107.0,17739.0,18414.0,18323.0,18997.0,19869.0,20414.0,20518.0,20719.0,20948.0,21305.0,21710.0,22480.0,1271332.0,1300530.0,1301512.0,1322034.0,1343954.0,1353107.0,1381567.0,1412819.0,1447227.0,1421869.0,1458706.0,1509016.0,1531448.0,1522222.0,1524762.0,1535332.0,1559980.0,1592909.0,1648502.0,4231.0,4776.0,4365.0,3878.0,4052.0,3849.0,4045.0,0.0570284805434621,0.0648974766621825,0.0595546702322154,0.0529615011676658,0.0552246739263761,0.0524873179512354,0.0554740321187103,0.0053510533622676,0.0089274795157148,0.0064671050836357,0.0055173920762601,0.0055197415943194,0.0068728522336769,0.0063222568125402,78982.0,77996.0,77194.0,75950.0,75020.0,74191.0,73593.0,73294.0,73223.0,73373.0,73332.0,72917.0,129.3,127.8,126.7,124.4,123.0,121.7,121.0,120.7,120.8,121.2,120.7,119.8,39.06540389461243,21.6,20.5,22.1,26.9,25.6,39.3,29.2,26.5,27.5,29.8,28.3,28.6,31.5,31.0,5.7,6.2,6.2,7.2,6.7,6.3,6.7,5.5,4.7,5.7,7.8,7.7,10.2,10.9,2.1601374570446734
397,09679,Würzburg,15246.0,16119.0,16187.0,16616.0,17159.0,17408.0,17765.0,18100.0,18830.0,18708.0,19687.0,20584.0,20713.0,21152.0,21606.0,22813.0,22274.0,22806.0,23740.0,2408069.0,2549875.0,2566766.0,2637782.0,2724786.0,2764104.0,2820818.0,2879771.0,2994847.0,2966566.0,3115565.0,3254974.0,3274233.0,3348455.0,3433579.0,3646360.0,3580200.0,3676142.0,3836059.0,3725.0,4082.0,3781.0,3591.0,3743.0,4548.0,3720.0,0.0235308237999279,0.0256863645802525,0.0236549049049049,0.0223412594721714,0.0232208994298689,0.0281458285629413,0.0229533282325937,0.0038786378021894,0.0041845743375472,0.004323073073073,0.0040501698458322,0.0038525724140925,0.0046043307939376,0.004177258928351,160473.0,160099.0,159779.0,158128.0,158077.0,158303.0,158917.0,159840.0,160734.0,161191.0,161587.0,162068.0,165.5,165.2,165.0,163.3,163.2,163.8,164.4,165.7,166.3,166.6,167.1,167.6,226.97437410434583,24.29115044247788,4.0,6.3,12.1,8.9,21.2,13.1,15.3,16.1,12.1,7.0,11.1,12.7,10.5,6.8,5.9,5.4,2.9,3.4,2.3,2.0,3.9,2.8,7.6,7.5,9.3,3.7,6.3,2.3636284470246736
398,08417,Zollernalbkreis,17858.0,18747.0,18290.0,18553.0,18524.0,19083.0,19823.0,20323.0,20893.0,20541.0,21243.0,22144.0,22741.0,23063.0,23607.0,23584.0,24367.0,24975.0,25743.0,3421170.0,3591566.0,3509130.0,3559080.0,3544396.0,3642818.0,3773675.0,3854235.0,3940660.0,3849121.0,3957906.0,4106702.0,4204712.0,4258231.0,4378817.0,4421435.0,4580865.0,4690015.0,4853904.0,7611.0,6911.0,7676.0,6763.0,6494.0,6427.0,6562.0,0.0412214236583133,0.0372584749417752,0.0409434707005622,0.0359737869551803,0.0345819177148456,0.0340859068802936,0.034692226763028,0.0069433537156691,0.0052617959113258,0.0063260755928695,0.0051223949190948,0.0050429744496394,0.0050065498825263,0.0056304817894887,191059.0,189865.0,189011.0,185458.0,184894.0,184637.0,185488.0,187478.0,187998.0,187786.0,188553.0,189149.0,207.4,206.3,205.3,201.7,201.2,201.2,203.1,205.5,204.2,205.1,205.9,206.4,72.87261404012855,16.4,16.6,18.2,19.0,18.5,21.3,37.8,19.4,17.0,19.7,18.8,18.7,17.4,18.2,6.2,5.6,4.9,4.0,5.0,4.6,3.6,4.5,4.3,4.2,5.6,6.8,5.1,5.1,2.33134056388303
399,14524,Zwickau,13159.0,13792.0,14125.0,14449.0,14704.0,14752.0,15190.0,15550.0,15988.0,16341.0,16682.0,17111.0,17579.0,18028.0,18478.0,19085.0,19520.0,20281.0,21056.0,4983812.0,5166671.0,5230326.0,5292012.0,5332648.0,5296990.0,5392777.0,5454352.0,5538807.0,5593197.0,5648264.0,5733746.0,5832704.0,5925489.0,6025778.0,6199457.0,6311274.0,6510935.0,6711786.0,19029.0,18906.0,17957.0,17546.0,15024.0,15506.0,14892.0,0.0578955695239717,0.0579760809567617,0.0552802029331724,0.0542687207910502,0.0467973237313265,0.0486447484000501,0.0470867969152646,0.0080565173209037,0.0086660533578656,0.0071082022928493,0.0072962448618538,0.0067872316567199,0.0065943029238298,0.0061024387621851,350866.0,346768.0,343530.0,335086.0,331793.0,328678.0,326100.0,324836.0,323317.0,321044.0,318760.0,316267.0,367.5,363.5,360.2,351.1,347.9,344.5,342.5,341.7,339.1,336.9,334.3,331.7,47.48105180345086,31.2,33.6,37.2,37.8,30.4,32.5,30.7,31.2,32.6,33.6,33.6,34.9,35.8,32.6,7.3,8.2,8.1,8.2,9.6,9.9,9.7,9.5,9.3,8.2,7.2,7.7,7.6,10.4,1.9883634799646364
400,16056,Eisenach,13386.0,13863.0,14320.0,14696.0,15125.0,15118.0,15478.0,15656.0,15947.0,16152.0,16297.0,16671.0,17054.0,17479.0,17970.0,18300.0,18659.0,19188.0,19639.0,589138.0,607635.0,625952.0,640460.0,655491.0,651816.0,664345.0,667983.0,675028.0,679194.0,682038.0,695901.0,711588.0,728114.0,749797.0,771359.0,793083.0,818334.0,835442.0,3700.0,3676.0,4017.0,3846.0,3634.0,3258.0,3258.0,0.088822738621087,0.0880985476681206,0.0953002301250266,0.0904877302778627,0.0852071560880677,0.0765867418899858,0.0770030725596785,0.0123391588246591,0.0130374346929971,0.0162748214751725,0.0137166788226713,0.0115829210532486,0.0086976962858486,0.0091704088867879,43156.0,42915.0,42757.0,41743.0,41726.0,41656.0,41726.0,42151.0,42503.0,42649.0,42540.0,42310.0,414.6,412.6,411.7,401.7,402.0,400.3,402.1,407.2,408.8,410.0,406.7,405.6,250.312374562896,41.4,46.4,48.6,50.4,40.0,39.8,45.3,38.5,41.4,45.3,45.0,35.6,36.0,38.3,10.5,9.3,10.3,10.2,12.0,10.9,11.0,11.5,11.7,8.5,7.6,16.7,16.0,10.7,1.9019905300418332
401,03152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20955.0,20772.0,21825.0,20147.0,,,,0.0844554427512604,0.0833430296707926,0.0862863084483488,,,,,0.0115912122812037,0.0128192268341123,0.0108643654348711,,,,,260054.0,259197.0,258480.0,248119.0,248007.0,248119.0,249235.0,252937.0,,,,,232.5,232.1,231.2,222.0,222.0,222.2,224.0,228.8,,,,,,36.4,36.6,35.1,37.8,42.1,52.3,42.9,41.6,41.3,47.8,49.4,32.62130325814537,32.8110275689223,32.68421052631579,6.6,6.0,5.9,4.6,5.0,4.8,4.1,4.3,4.0,4.2,4.4,6.557356608478803,6.814214463840399,6.858354114713216,
402,03156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344.0,4241.0,4002.0,4174.0,,,,0.0580702082720637,0.057248920086393,0.0541990005281761,,,,,0.014009571424752,0.0148758099352051,0.0126491420523029,,,,,79845.0,78835.0,77845.0,76643.0,75709.0,74806.0,74080.0,73839.0,,,,,124.8,123.0,121.6,119.8,118.3,116.9,116.0,116.2,,,,,,20.3,24.0,20.7,22.8,29.1,39.1,27.2,24.3,27.6,31.4,27.4,32.62130325814537,32.8110275689223,32.68421052631579,9.6,6.6,10.3,6.0,5.5,4.6,5.6,3.8,5.9,3.0,5.1,6.557356608478803,6.814214463840399,6.858354114713216,
403,05354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309611.0,,,,,,,,,,,,566.1,,,,,,,,,,,,,24.6,26.3,28.5,29.91,30.0209756097561,34.5509756097561,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,7.1,6.4,5.6,6.790048543689321,6.615776699029126,6.210194174757281,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
404,13001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53733.0,54031.0,54250.0,,,,,,,,,,1071.7,1076.3,1081.2,,,,,,,,,,,32.3,38.8,56.7,46.5,44.4,45.3,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,8.2,6.0,8.6,7.8,11.0,12.1,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
405,13002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66276.0,65471.0,65199.0,,,,,,,,,,769.1,760.4,762.1,,,,,,,,,,,40.2,46.9,67.0,50.7,50.0,43.0,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,11.5,9.6,6.3,9.6,8.0,14.7,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
406,13005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57981.0,57693.0,57664.0,,,,,,,,,,1483.0,1479.6,1476.1,,,,,,,,,,,29.5,40.3,54.5,49.9,46.4,37.9,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,10.4,7.6,9.1,7.5,10.7,11.1,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
407,13006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44878.0,44499.0,44367.0,,,,,,,,,,1074.5,1068.2,1066.5,,,,,,,,,,,34.6,35.7,57.7,43.2,35.3,42.2,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,13.8,11.7,12.3,21.1,17.7,14.3,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
408,13051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118406.0,117694.0,117235.0,,,,,,,,,,86.7,86.2,86.0,,,,,,,,,,,25.5,32.2,51.1,39.5,33.9,31.8,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,10.2,8.4,8.8,10.7,12.4,11.6,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
409,13052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82683.0,81235.0,80051.0,,,,,,,,,,42.6,42.0,41.3,,,,,,,,,,,19.9,26.9,47.0,35.8,27.8,28.3,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,11.1,12.0,11.7,14.4,15.1,16.7,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
410,13053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102021.0,100581.0,99470.0,,,,,,,,,,49.1,48.5,48.1,,,,,,,,,,,21.1,23.5,46.9,35.8,31.3,24.5,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,12.5,11.3,9.5,15.7,15.2,12.6,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
411,13054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125511.0,124036.0,123174.0,,,,,,,,,,49.5,49.1,48.7,,,,,,,,,,,23.7,28.0,51.5,37.4,33.4,31.0,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,9.4,11.3,9.4,11.1,10.3,14.7,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
412,13055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80300.0,79185.0,78083.0,,,,,,,,,,38.2,37.6,37.1,,,,,,,,,,,18.7,32.8,52.2,44.7,30.8,32.8,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,9.2,11.5,12.0,12.9,16.3,16.5,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
413,13056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66201.0,65531.0,64933.0,,,,,,,,,,38.4,38.1,37.7,,,,,,,,,,,22.6,30.4,53.6,40.3,36.3,31.3,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,9.9,10.2,10.1,15.9,14.7,13.9,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,2.093998955204388
414,13057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108698.0,107252.0,106160.0,,,,,,,,,,49.7,49.1,48.6,,,,,,,,,,,18.4,22.8,45.6,31.0,25.7,25.3,32.524750000000004,32.05311720698255,31.15486284289277,32.385785536159595,32.90623441396509,32.62130325814537,32.8110275689223,32.68421052631579,12.2,10.9,10.2,12.6,14.1,12.9,5.799253731343284,5.592059553349877,5.632009925558312,5.74714640198511,5.968486352357321,6.557356608478803,6.814214463840399,6.858354114713216,
